Date,CSHD.L,VFEM.DE,VGEJ.DE,VGEU.DE,VJPN.DE,VNRT.DE
2018-03-13,131.14999389648438,52.97999954223633,22.594999313354492,29.665000915527344,26.135000228881836,55.52000045776367
2018-03-14,130.9199981689453,52.81999969482422,22.600000381469727,29.69499969482422,26.19499969482422,55.220001220703125
2018-03-15,130.9199981689453,52.959999084472656,22.625,29.84000015258789,26.440000534057617,55.41999816894531
2018-03-16,130.02999877929688,52.959999084472656,22.625,29.90999984741211,26.329999923706055,55.61000061035156
2018-03-19,130.4199981689453,52.06999969482422,22.2450008392334,29.575000762939453,25.875,55.61000061035156
2018-03-20,129.72999572753906,53.029998779296875,22.545000076293945,29.735000610351562,26.104999542236328,55.61000061035156
2018-03-21,129.77000427246094,53.02000045776367,22.55500030517578,29.709999084472656,26.174999237060547,55.61000061035156
2018-03-22,130.32000732421875,51.7400016784668,21.924999237060547,29.125,25.954999923706055,53.900001525878906
2018-03-23,130.74000549316406,50.77000045776367,21.530000686645508,28.875,25.350000381469727,53.900001525878906
2018-03-26,131.6699981689453,50.709999084472656,21.399999618530273,28.68000030517578,25.110000610351562,53.900001525878906
2018-03-27,131.2100067138672,51.439998626708984,21.399999618530273,29.024999618530273,25.80500030517578,53.099998474121094
2018-03-28,130.64999389648438,50.43000030517578,21.399999618530273,29.190000534057617,25.850000381469727,53.099998474121094
2018-03-29,130.08999633789062,51.189998626708984,21.7549991607666,29.354999542236328,26.225000381469727,52.91999816894531
2018-04-03,129.8000030517578,51.119998931884766,21.725000381469727,29.204999923706055,26.014999389648438,52.349998474121094
2018-04-04,130.1199951171875,50.720001220703125,21.53499984741211,29.045000076293945,25.885000228881836,52.43000030517578
2018-04-05,129.32000732421875,52.029998779296875,21.94499969482422,29.774999618530273,26.44499969482422,54.08000183105469
2018-04-06,129.86000061035156,51.0,21.655000686645508,29.65999984741211,25.989999771118164,53.130001068115234
2018-04-09,130.36000061035156,51.0,21.78499984741211,29.725000381469727,26.184999465942383,53.119998931884766
2018-04-10,130.42999267578125,51.16999816894531,21.885000228881836,29.954999923706055,26.145000457763672,53.40999984741211
2018-04-11,130.97999572753906,51.150001525878906,21.825000762939453,29.799999237060547,26.06999969482422,52.970001220703125
2018-04-12,130.2899932861328,51.5,21.94499969482422,29.989999771118164,26.05500030517578,53.619998931884766
2018-04-13,130.2899932861328,50.9900016784668,21.94499969482422,30.065000534057617,26.040000915527344,53.619998931884766
2018-04-16,130.2899932861328,50.5099983215332,21.790000915527344,29.94499969482422,26.020000457763672,53.52000045776367
2018-04-17,130.57000732421875,50.88999938964844,21.954999923706055,30.209999084472656,26.184999465942383,53.52000045776367
2018-04-18,130.9499969482422,51.08000183105469,22.084999084472656,30.280000686645508,26.309999465942383,54.34000015258789
2018-04-19,130.66000366210938,50.91999816894531,22.110000610351562,30.30500030517578,26.2450008392334,54.040000915527344
2018-04-20,129.8300018310547,50.65999984741211,21.934999465942383,30.309999465942383,26.360000610351562,53.959999084472656
2018-04-23,129.22000122070312,50.7599983215332,22.059999465942383,30.415000915527344,26.44499969482422,54.310001373291016
2018-04-24,129.22000122070312,50.7400016784668,22.075000762939453,30.405000686645508,26.5,54.08000183105469
2018-04-25,129.22000122070312,49.970001220703125,21.875,30.200000762939453,26.454999923706055,54.08000183105469
2018-04-26,128.02000427246094,50.70000076293945,22.25,30.510000228881836,26.78499984741211,54.380001068115234
2018-04-27,128.02000427246094,51.099998474121094,22.44499969482422,30.594999313354492,26.815000534057617,54.619998931884766
2018-04-30,127.69000244140625,51.349998474121094,22.600000381469727,30.645000457763672,26.950000762939453,54.88999938964844
2018-05-01,127.69000244140625,51.349998474121094,22.600000381469727,30.645000457763672,26.950000762939453,54.88999938964844
2018-05-02,127.69000244140625,51.13999938964844,22.735000610351562,30.860000610351562,26.885000228881836,54.84000015258789
